time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Ended_episodes,unknown,unknown_percent,RC1_Adopted,RC1_Adopted_percent,RC2_Died,RC2_Died_percent,RC3_Residence_Order,RC3_Residence_Order_percent,RC4_Special_Guardianship_Order,RC4_Special_Guardianship_Order_percent,RC5_Transfer_to_another_LA,RC5_Transfer_to_another_LA_percent,RC6_Transfer_to_Adult_Social_Service,RC6_Transfer_to_Adult_Social_Service_percent,RC7_Other,RC7_Other_percent
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Reason for episode closure,1406,0,0,0,0,c,c,0,0,0,0,19,1.4,c,c,1369,97.4
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Reason for episode closure,4021,512,12.7,81,2,6,0.1,7,0.2,0,0,138,3.4,49,1.2,3228,80.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Reason for episode closure,4411,2576,58.4,9,0.2,c,c,0,0,c,c,22,0.5,11,0.2,1790,40.6
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Reason for episode closure,1210,221,18.3,21,1.7,c,c,0,0,c,c,69,5.7,13,1.1,872,72.1
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Reason for episode closure,2223,257,11.6,29,1.3,6,0.3,35,1.6,31,1.4,150,6.7,30,1.3,1685,75.8
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Reason for episode closure,2396,62,2.6,25,1,c,c,15,0.6,34,1.4,32,1.3,c,c,2220,92.7
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Reason for episode closure,2648,0,0,40,1.5,c,c,c,c,23,0.9,79,3,c,c,2497,94.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Reason for episode closure,2178,200,9.2,37,1.7,c,c,c,c,8,0.4,105,4.8,c,c,1818,83.5
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Reason for episode closure,939,202,21.5,27,2.9,8,0.9,6,0.6,7,0.7,40,4.3,0,0,649,69.1
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Reason for episode closure,3812,19,0.5,28,0.7,7,0.2,8,0.2,16,0.4,69,1.8,17,0.4,3648,95.7
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Reason for episode closure,880,24,2.7,19,2.2,c,c,c,c,10,1.1,70,8,16,1.8,731,83.1
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Reason for episode closure,4278,1237,28.9,76,1.8,13,0.3,44,1,40,0.9,212,5,25,0.6,2631,61.5
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Reason for episode closure,2857,203,7.1,41,1.4,c,c,c,c,22,0.8,175,6.1,103,3.6,2300,80.5
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Reason for episode closure,1526,62,4.1,20,1.3,9,0.6,0,0,21,1.4,50,3.3,22,1.4,1342,87.9
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Reason for episode closure,4067,1133,27.9,50,1.2,c,c,c,c,45,1.1,115,2.8,37,0.9,2676,65.8
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Reason for episode closure,1583,121,7.6,20,1.3,7,0.4,0,0,24,1.5,111,7,20,1.3,1280,80.9
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Reason for episode closure,1168,49,4.2,28,2.4,c,c,c,c,13,1.1,68,5.8,8,0.7,995,85.2
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Reason for episode closure,3799,463,12.2,30,0.8,c,c,c,c,16,0.4,69,1.8,7,0.2,3207,84.4
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Reason for episode closure,1300,170,13.1,12,0.9,7,0.5,0,0,13,1,172,13.2,9,0.7,917,70.5
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Reason for episode closure,1240,42,3.4,6,0.5,c,c,0,0,c,c,18,1.5,c,c,1163,93.8
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Reason for episode closure,2951,0,0,35,1.2,0,0,0,0,c,c,0,0,c,c,2896,98.1
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Reason for episode closure,3058,779,25.5,18,0.6,c,c,0,0,c,c,89,2.9,35,1.1,2127,69.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Reason for episode closure,2702,89,3.3,38,1.4,c,c,c,c,12,0.4,115,4.3,49,1.8,2388,88.4
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Reason for episode closure,8129,209,2.6,27,0.3,17,0.2,10,0.1,6,0.1,79,1,6,0.1,7775,95.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Reason for episode closure,1133,22,1.9,10,0.9,c,c,0,0,0,0,c,c,0,0,1097,96.8
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Reason for episode closure,10203,559,5.5,106,1,51,0.5,14,0.1,80,0.8,429,4.2,131,1.3,8833,86.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Reason for episode closure,1695,0,0,14,0.8,c,c,c,c,8,0.5,29,1.7,8,0.5,1628,96
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Reason for episode closure,1361,56,4.1,14,1,c,c,c,c,19,1.4,50,3.7,27,2,1179,86.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Reason for episode closure,2974,290,9.8,29,1,c,c,c,c,31,1,65,2.2,29,1,2518,84.7
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Reason for episode closure,2387,0,0,11,0.5,c,c,c,c,c,c,43,1.8,25,1,2294,96.1
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Reason for episode closure,1284,89,6.9,28,2.2,c,c,c,c,c,c,82,6.4,38,3,1040,81
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Reason for episode closure,1463,9,0.6,14,1,c,c,c,c,16,1.1,83,5.7,12,0.8,1321,90.3
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Reason for episode closure,1894,92,4.9,48,2.5,c,c,c,c,38,2,21,1.1,c,c,1686,89
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Reason for episode closure,10134,c,c,32,0.3,9,0.1,c,c,57,0.6,186,1.8,55,0.5,9788,96.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Reason for episode closure,1163,56,4.8,c,c,0,0,0,0,c,c,30,2.6,14,1.2,1054,90.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Reason for episode closure,3222,1160,36,8,0.2,12,0.4,c,c,29,0.9,114,3.5,c,c,1886,58.5
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Reason for episode closure,703,225,32,c,c,c,c,0,0,c,c,0,0,0,0,471,67
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Reason for episode closure,880,63,7.2,0,0,c,c,0,0,c,c,18,2,19,2.2,773,87.8
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Reason for episode closure,647,57,8.8,c,c,c,c,0,0,15,2.3,39,6,14,2.2,508,78.5
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Reason for episode closure,1021,61,6,17,1.7,c,c,0,0,13,1.3,16,1.6,c,c,910,89.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Reason for episode closure,3601,250,6.9,19,0.5,c,c,c,c,20,0.6,53,1.5,12,0.3,3241,90
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Reason for episode closure,2022,316,15.6,29,1.4,6,0.3,11,0.5,9,0.4,86,4.3,9,0.4,1556,77
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Reason for episode closure,3267,169,5.2,26,0.8,c,c,c,c,28,0.9,79,2.4,36,1.1,2898,88.7
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Reason for episode closure,1776,198,11.1,37,2.1,9,0.5,9,0.5,7,0.4,109,6.1,14,0.8,1393,78.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Reason for episode closure,3556,376,10.6,31,0.9,c,c,c,c,15,0.4,135,3.8,15,0.4,2980,83.8
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Reason for episode closure,22,6,27.3,c,c,0,0,0,0,0,0,c,c,0,0,13,59.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Reason for episode closure,982,6,0.6,20,2,c,c,0,0,c,c,23,2.3,6,0.6,922,93.9
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Reason for episode closure,1999,92,4.6,21,1.1,6,0.3,0,0,c,c,37,1.9,c,c,1840,92
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Reason for episode closure,1188,9,0.8,12,1,0,0,c,c,c,c,14,1.2,7,0.6,1140,96
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Reason for episode closure,3194,96,3,20,0.6,c,c,0,0,18,0.6,31,1,c,c,3014,94.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Reason for episode closure,880,67,7.6,6,0.7,c,c,c,c,13,1.5,37,4.2,14,1.6,739,84
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Reason for episode closure,3115,92,3,c,c,0,0,0,0,27,0.9,45,1.4,c,c,2930,94.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Reason for episode closure,1322,12,0.9,c,c,c,c,0,0,0,0,0,0,0,0,1301,98.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Reason for episode closure,2827,194,6.9,23,0.8,13,0.5,0,0,10,0.4,80,2.8,46,1.6,2461,87.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Reason for episode closure,1132,c,c,c,c,c,c,c,c,17,1.5,74,6.5,18,1.6,1009,89.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Reason for episode closure,52,0,0,0,0,0,0,0,0,0,0,13,25,0,0,39,75
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Reason for episode closure,2112,0,0,12,0.6,7,0.3,0,0,21,1,174,8.2,21,1,1877,88.9
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Reason for episode closure,738,c,c,0,0,c,c,0,0,0,0,24,3.3,0,0,699,94.7
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Reason for episode closure,2419,152,6.3,11,0.5,c,c,c,c,11,0.5,189,7.8,c,c,2047,84.6
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Reason for episode closure,1960,8,0.4,12,0.6,c,c,c,c,22,1.1,70,3.6,6,0.3,1834,93.6
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Reason for episode closure,1387,0,0,c,c,c,c,0,0,6,0.4,76,5.5,7,0.5,1295,93.4
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Reason for episode closure,1192,156,13.1,11,0.9,c,c,c,c,12,1,74,6.2,c,c,931,78.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Reason for episode closure,2767,0,0,c,c,c,c,0,0,8,0.3,155,5.6,36,1.3,2558,92.4
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Reason for episode closure,3347,429,12.8,14,0.4,12,0.4,c,c,42,1.3,279,8.3,c,c,2566,76.7
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Reason for episode closure,1487,80,5.4,15,1,c,c,c,c,30,2,154,10.4,25,1.7,1165,78.3
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Reason for episode closure,3798,0,0,6,0.2,0,0,0,0,c,c,113,3,c,c,3671,96.7
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Reason for episode closure,2548,c,c,12,0.5,0,0,0,0,27,1.1,c,c,0,0,2507,98.4
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Reason for episode closure,1544,0,0,0,0,c,c,c,c,c,c,101,6.5,c,c,1436,93
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Reason for episode closure,2509,78,3.1,16,0.6,c,c,c,c,32,1.3,123,4.9,8,0.3,2249,89.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Reason for episode closure,2642,88,3.3,c,c,c,c,0,0,15,0.6,106,4,15,0.6,2406,91.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Reason for episode closure,1339,92,6.9,14,1,c,c,c,c,9,0.7,82,6.1,18,1.3,1119,83.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Reason for episode closure,2913,40,1.4,c,c,c,c,0,0,7,0.2,99,3.4,0,0,2761,94.8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Reason for episode closure,1510,198,13.1,16,1.1,c,c,c,c,16,1.1,189,12.5,22,1.5,1059,70.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Reason for episode closure,5760,289,5,19,0.3,c,c,c,c,24,0.4,356,6.2,27,0.5,5030,87.3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Reason for episode closure,2340,0,0,c,c,c,c,0,0,9,0.4,56,2.4,6,0.3,2263,96.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Reason for episode closure,4062,94,2.3,c,c,6,0.1,c,c,20,0.5,222,5.5,36,0.9,3677,90.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Reason for episode closure,1419,156,11,10,0.7,c,c,c,c,22,1.6,53,3.7,25,1.8,1145,80.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Reason for episode closure,1513,19,1.3,6,0.4,0,0,c,c,13,0.9,86,5.7,c,c,1382,91.3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Reason for episode closure,1326,276,20.8,0,0,c,c,0,0,0,0,c,c,0,0,1023,77.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Reason for episode closure,2234,170,7.6,10,0.4,c,c,c,c,0,0,119,5.3,33,1.5,1896,84.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Reason for episode closure,2741,19,0.7,c,c,c,c,0,0,c,c,27,1,9,0.3,2683,97.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Reason for episode closure,571,52,9.1,c,c,c,c,0,0,c,c,36,6.3,9,1.6,466,81.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Reason for episode closure,701,100,14.3,c,c,0,0,0,0,c,c,41,5.8,0,0,556,79.3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Reason for episode closure,3878,96,2.5,c,c,c,c,c,c,8,0.2,274,7.1,35,0.9,3452,89
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Reason for episode closure,707,73,10.3,c,c,0,0,0,0,c,c,37,5.2,7,1,580,82
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Reason for episode closure,953,0,0,10,1,0,0,0,0,c,c,c,c,6,0.6,933,97.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Reason for episode closure,1656,0,0,7,0.4,10,0.6,0,0,7,0.4,82,5,17,1,1533,92.6
2018,Reporting year,National,E92000001,England,,,,,,Reason for episode closure,349130,28210,8.1,3250,0.9,810,0.2,670,0.2,2350,0.7,11290,3.2,2390,0.7,300150,86
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Reason for episode closure,21880,710,3.2,260,1.2,40,0.2,60,0.3,170,0.8,480,2.2,150,0.7,20020,91.5
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Reason for episode closure,49210,2720,5.5,610,1.2,130,0.3,70,0.1,410,0.8,1770,3.6,450,0.9,43050,87.5
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Reason for episode closure,37780,1790,4.7,390,1,90,0.2,100,0.3,340,0.9,940,2.5,220,0.6,33910,89.8
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Reason for episode closure,23140,2030,8.8,230,1,60,0.2,90,0.4,180,0.8,520,2.3,80,0.4,19960,86.3
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Reason for episode closure,41230,4720,11.4,410,1,70,0.2,80,0.2,110,0.3,1160,2.8,210,0.5,34480,83.6
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Reason for episode closure,25790,3350,13,390,1.5,80,0.3,100,0.4,230,0.9,980,3.8,260,1,20410,79.1
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Reason for episode closure,63570,3710,5.8,250,0.4,110,0.2,40,0.1,350,0.5,3240,5.1,460,0.7,55400,87.2
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Reason for episode closure,56120,7130,12.7,360,0.6,170,0.3,100,0.2,350,0.6,1570,2.8,360,0.6,46080,82.1
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Reason for episode closure,30410,2060,6.8,350,1.2,70,0.2,40,0.1,220,0.7,630,2.1,210,0.7,26840,88.2
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Reason for episode closure,27050,1850,6.9,70,0.3,40,0.2,10,k,110,0.4,1240,4.6,140,0.5,23580,87.2
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Reason for episode closure,36520,1860,5.1,180,0.5,70,0.2,30,0.1,240,0.6,2000,5.5,320,0.9,31820,87.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Reason for episode closure,451,0,0,19,4.2,c,c,c,c,15,3.3,14,3.1,10,2.2,387,85.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Reason for episode closure,4069,c,c,43,1.1,6,0.1,8,0.2,23,0.6,70,1.7,c,c,3912,96.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Reason for episode closure,873,158,18.1,15,1.7,c,c,15,1.7,21,2.4,55,6.3,c,c,600,68.7
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Reason for episode closure,836,90,10.8,12,1.4,c,c,c,c,11,1.3,53,6.3,10,1.2,657,78.6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Reason for episode closure,1157,236,20.4,22,1.9,c,c,11,1,c,c,79,6.8,9,0.8,787,68
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Reason for episode closure,2179,c,c,42,1.9,c,c,0,0,54,2.5,55,2.5,22,1,1996,91.6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Reason for episode closure,1409,19,1.3,15,1.1,c,c,c,c,18,1.3,16,1.1,7,0.5,1331,94.5
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Reason for episode closure,2265,66,2.9,20,0.9,c,c,c,c,6,0.3,58,2.6,37,1.6,2069,91.3
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Reason for episode closure,955,72,7.5,12,1.3,c,c,c,c,6,0.6,42,4.4,16,1.7,802,84
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Reason for episode closure,1511,42,2.8,21,1.4,c,c,c,c,9,0.6,0,0,10,0.7,1424,94.2
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Reason for episode closure,2230,7,0.3,9,0.4,c,c,0,0,c,c,25,1.1,c,c,2181,97.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Reason for episode closure,3941,c,c,27,0.7,c,c,c,c,c,c,10,0.3,16,0.4,3876,98.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Reason for episode closure,1789,63,3.5,20,1.1,c,c,c,c,21,1.2,109,6.1,10,0.6,1561,87.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Reason for episode closure,2008,19,0.9,14,0.7,c,c,c,c,8,0.4,113,5.6,11,0.5,1834,91.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Reason for episode closure,2011,232,11.5,24,1.2,c,c,c,c,28,1.4,49,2.4,8,0.4,1658,82.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Reason for episode closure,1689,19,1.1,c,c,8,0.5,c,c,7,0.4,76,4.5,9,0.5,1565,92.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Reason for episode closure,1571,75,4.8,18,1.1,c,c,c,c,26,1.7,54,3.4,14,0.9,1379,87.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Reason for episode closure,1676,208,12.4,48,2.9,c,c,c,c,17,1,67,4,27,1.6,1302,77.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Reason for episode closure,2280,32,1.4,76,3.3,c,c,c,c,18,0.8,24,1.1,28,1.2,2097,92
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Reason for episode closure,758,28,3.7,23,3,c,c,c,c,13,1.7,33,4.4,c,c,654,86.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Reason for episode closure,933,72,7.7,13,1.4,c,c,c,c,27,2.9,34,3.6,9,1,776,83.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Reason for episode closure,6072,461,7.6,77,1.3,15,0.2,8,0.1,15,0.2,220,3.6,51,0.8,5225,86.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Reason for episode closure,3864,14,0.4,40,1,c,c,c,c,18,0.5,71,1.8,17,0.4,3694,95.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Reason for episode closure,4501,486,10.8,56,1.2,c,c,c,c,55,1.2,195,4.3,35,0.8,3660,81.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Reason for episode closure,2001,139,6.9,34,1.7,c,c,c,c,14,0.7,127,6.3,50,2.5,1629,81.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Reason for episode closure,1272,97,7.6,44,3.5,9,0.7,8,0.6,16,1.3,47,3.7,21,1.7,1030,81
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Reason for episode closure,1962,c,c,9,0.5,6,0.3,0,0,c,c,64,3.3,53,2.7,1829,93.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Reason for episode closure,1336,25,1.9,6,0.4,12,0.9,c,c,c,c,30,2.2,10,0.7,1248,93.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Reason for episode closure,1143,174,15.2,26,2.3,c,c,0,0,c,c,44,3.8,14,1.2,877,76.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Reason for episode closure,1757,103,5.9,c,c,10,0.6,c,c,16,0.9,98,5.6,22,1.3,1497,85.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Reason for episode closure,1905,255,13.4,22,1.2,6,0.3,c,c,6,0.3,123,6.5,c,c,1487,78.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Reason for episode closure,1532,52,3.4,c,c,c,c,0,0,14,0.9,32,2.1,12,0.8,1419,92.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Reason for episode closure,861,80,9.3,9,1,c,c,c,c,18,2.1,49,5.7,7,0.8,697,81
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Reason for episode closure,4029,56,1.4,27,0.7,c,c,c,c,23,0.6,27,0.7,9,0.2,3881,96.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Reason for episode closure,2260,33,1.5,11,0.5,10,0.4,7,0.3,42,1.9,84,3.7,22,1,2051,90.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Reason for episode closure,1767,40,2.3,39,2.2,c,c,c,c,32,1.8,43,2.4,16,0.9,1588,89.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Reason for episode closure,4456,96,2.2,19,0.4,16,0.4,c,c,c,c,110,2.5,25,0.6,4180,93.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Reason for episode closure,2402,23,1,10,0.4,0,0,c,c,19,0.8,81,3.4,c,c,2263,94.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Reason for episode closure,2731,49,1.8,26,1,c,c,7,0.3,39,1.4,49,1.8,c,c,2552,93.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Reason for episode closure,2521,0,0,0,0,c,c,0,0,0,0,c,c,c,c,2514,99.7
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Reason for episode closure,3278,390,11.9,27,0.8,c,c,16,0.5,41,1.3,97,3,c,c,2687,82
