time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_End,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans ending by length of time,76,14,18.4,c,c,25,32.9,27,35.5,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans ending by length of time,195,51,26.2,23,11.8,75,38.5,38,19.5,8,4.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans ending by length of time,181,22,12.2,13,7.2,60,33.1,75,41.4,11,6.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans ending by length of time,253,95,37.5,47,18.6,94,37.2,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans ending by length of time,529,117,22.1,c,c,236,44.6,115,21.7,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans ending by length of time,376,55,14.6,58,15.4,122,32.4,127,33.8,14,3.7
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans ending by length of time,646,128,19.8,92,14.2,254,39.3,154,23.8,18,2.8
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans ending by length of time,422,123,29.1,65,15.4,148,35.1,73,17.3,13,3.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans ending by length of time,878,91,10.4,140,15.9,467,53.2,153,17.4,27,3.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans ending by length of time,0,0,z,0,z,0,z,0,z,0,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans ending by length of time,215,72,33.5,c,c,82,38.1,39,18.1,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans ending by length of time,362,c,c,55,15.2,155,42.8,108,29.8,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans ending by length of time,152,31,20.4,19,12.5,73,48,29,19.1,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans ending by length of time,509,64,12.6,68,13.4,210,41.3,146,28.7,21,4.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans ending by length of time,291,46,15.8,c,c,149,51.2,54,18.6,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans ending by length of time,448,95,21.2,46,10.3,173,38.6,115,25.7,19,4.2
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans ending by length of time,211,46,21.8,34,16.1,94,44.5,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans ending by length of time,485,105,21.6,56,11.5,196,40.4,102,21,26,5.4
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans ending by length of time,271,47,17.3,22,8.1,94,34.7,84,31,24,8.9
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans ending by length of time,11,7,63.6,c,c,c,c,c,c,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans ending by length of time,262,61,23.3,29,11.1,82,31.3,81,30.9,9,3.4
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans ending by length of time,176,39,22.2,37,21,60,34.1,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans ending by length of time,441,87,19.7,42,9.5,209,47.4,96,21.8,7,1.6
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans ending by length of time,255,27,10.6,38,14.9,105,41.2,71,27.8,14,5.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans ending by length of time,82,8,9.8,c,c,36,43.9,25,30.5,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans ending by length of time,359,65,18.1,51,14.2,151,42.1,79,22,13,3.6
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans ending by length of time,459,105,22.9,41,8.9,210,45.8,85,18.5,18,3.9
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans ending by length of time,401,65,16.2,48,12,164,40.9,115,28.7,9,2.2
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans ending by length of time,346,36,10.4,15,4.3,172,49.7,100,28.9,23,6.6
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans ending by length of time,385,79,20.5,35,9.1,145,37.7,114,29.6,12,3.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans ending by length of time,390,40,10.3,50,12.8,183,46.9,105,26.9,12,3.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans ending by length of time,101,12,11.9,c,c,44,43.6,32,31.7,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans ending by length of time,351,45,12.8,32,9.1,151,43,109,31.1,14,4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans ending by length of time,240,60,25,c,c,85,35.4,51,21.3,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans ending by length of time,189,32,16.9,19,10.1,85,45,53,28,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans ending by length of time,370,54,14.6,43,11.6,197,53.2,68,18.4,8,2.2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans ending by length of time,331,63,19,46,13.9,135,40.8,75,22.7,12,3.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans ending by length of time,658,137,20.8,91,13.8,272,41.3,141,21.4,17,2.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans ending by length of time,271,60,22.1,17,6.3,143,52.8,44,16.2,7,2.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans ending by length of time,309,83,26.9,c,c,117,37.9,76,24.6,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans ending by length of time,274,29,10.6,11,4,128,46.7,96,35,10,3.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans ending by length of time,291,44,15.1,37,12.7,133,45.7,65,22.3,12,4.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans ending by length of time,235,32,13.6,19,8.1,123,52.3,52,22.1,9,3.8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans ending by length of time,497,117,23.5,45,9.1,237,47.7,90,18.1,8,1.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans ending by length of time,294,58,19.7,34,11.6,83,28.2,100,34,19,6.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans ending by length of time,145,16,11,c,c,49,33.8,70,48.3,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans ending by length of time,220,27,12.3,21,9.5,117,53.2,44,20,11,5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans ending by length of time,399,66,16.5,40,10,193,48.4,90,22.6,10,2.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans ending by length of time,129,8,6.2,13,10.1,64,49.6,44,34.1,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans ending by length of time,345,79,22.9,30,8.7,141,40.9,88,25.5,7,2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans ending by length of time,205,43,21,22,10.7,85,41.5,45,22,10,4.9
2018,Reporting year,National,E92000001,England,,,,,,Child Protection Plans ending by length of time,65920,12910,19.6,7530,11.4,27570,41.8,15660,23.8,2250,3.4
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans ending by length of time,4330,870,20,560,12.9,1820,42.1,990,22.8,90,2.2
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans ending by length of time,10730,1820,17,1420,13.2,4550,42.4,2530,23.6,410,3.8
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans ending by length of time,6330,1220,19.3,700,11,2690,42.5,1540,24.4,180,2.8
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans ending by length of time,5910,1130,19.1,580,9.8,2580,43.6,1440,24.4,180,3.1
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans ending by length of time,8030,1860,23.2,970,12.1,3420,42.6,1570,19.6,210,2.6
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans ending by length of time,5310,1000,18.8,610,11.5,2250,42.3,1310,24.6,150,2.9
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans ending by length of time,9900,1990,20.1,1010,10.2,4070,41.1,2430,24.6,390,3.9
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans ending by length of time,9470,1840,19.4,950,10.1,3770,39.8,2450,25.9,460,4.8
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans ending by length of time,5930,1190,20.1,730,12.3,2430,41,1400,23.6,180,3
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans ending by length of time,3860,710,18.5,380,9.9,1590,41.1,1010,26.3,170,4.3
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans ending by length of time,6040,1280,21.2,630,10.4,2490,41.2,1420,23.5,220,3.7
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans ending by length of time,93,18,19.4,8,8.6,44,47.3,23,24.7,0,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans ending by length of time,789,221,28,106,13.4,320,40.6,134,17,8,1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans ending by length of time,370,50,13.5,45,12.2,145,39.2,122,33,8,2.2
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans ending by length of time,155,29,18.7,22,14.2,68,43.9,28,18.1,8,5.2
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans ending by length of time,294,c,c,40,13.6,128,43.5,94,32,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans ending by length of time,502,89,17.7,91,18.1,197,39.2,99,19.7,26,5.2
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans ending by length of time,175,36,20.6,c,c,61,34.9,55,31.4,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans ending by length of time,350,78,22.3,40,11.4,165,47.1,55,15.7,12,3.4
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans ending by length of time,268,51,19,21,7.8,101,37.7,95,35.4,0,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans ending by length of time,225,38,16.9,17,7.6,109,48.4,54,24,7,3.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans ending by length of time,393,54,13.7,31,7.9,190,48.3,106,27,12,3.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans ending by length of time,715,172,24.1,115,16.1,293,41,124,17.3,11,1.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans ending by length of time,376,72,19.1,47,12.5,178,47.3,72,19.1,7,1.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans ending by length of time,535,119,22.2,59,11,216,40.4,131,24.5,10,1.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans ending by length of time,255,25,9.8,27,10.6,101,39.6,89,34.9,13,5.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans ending by length of time,225,55,24.4,10,4.4,103,45.8,49,21.8,8,3.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans ending by length of time,440,104,23.6,c,c,198,45,95,21.6,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans ending by length of time,337,48,14.2,39,11.6,132,39.2,102,30.3,16,4.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans ending by length of time,649,87,13.4,101,15.6,287,44.2,159,24.5,15,2.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans ending by length of time,190,42,22.1,12,6.3,85,44.7,42,22.1,9,4.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans ending by length of time,267,31,11.6,32,12,121,45.3,74,27.7,9,3.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans ending by length of time,1676,214,12.8,243,14.5,702,41.9,435,26,82,4.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans ending by length of time,546,122,22.3,110,20.1,228,41.8,73,13.4,13,2.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans ending by length of time,1114,182,16.3,138,12.4,449,40.3,309,27.7,36,3.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans ending by length of time,494,151,30.6,68,13.8,192,38.9,70,14.2,13,2.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans ending by length of time,225,c,c,35,15.6,109,48.4,55,24.4,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans ending by length of time,535,90,16.8,56,10.5,201,37.6,172,32.1,16,3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans ending by length of time,307,53,17.3,c,c,151,49.2,56,18.2,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans ending by length of time,264,36,13.6,16,6.1,84,31.8,90,34.1,38,14.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans ending by length of time,344,56,16.3,61,17.7,161,46.8,49,14.2,17,4.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans ending by length of time,464,82,17.7,55,11.9,185,39.9,121,26.1,21,4.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans ending by length of time,257,35,13.6,20,7.8,109,42.4,67,26.1,26,10.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans ending by length of time,274,36,13.1,19,6.9,113,41.2,77,28.1,29,10.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans ending by length of time,447,103,23,103,23,189,42.3,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans ending by length of time,506,58,11.5,85,16.8,255,50.4,93,18.4,15,3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans ending by length of time,317,51,16.1,27,8.5,102,32.2,102,32.2,35,11
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans ending by length of time,570,90,15.8,75,13.2,220,38.6,168,29.5,17,3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans ending by length of time,312,71,22.8,25,8,133,42.6,73,23.4,10,3.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans ending by length of time,540,83,15.4,68,12.6,234,43.3,136,25.2,19,3.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans ending by length of time,270,37,13.7,23,8.5,151,55.9,53,19.6,6,2.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans ending by length of time,467,102,21.8,45,9.6,171,36.6,128,27.4,21,4.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans ending by length of time,618,91,14.7,65,10.5,294,47.6,153,24.8,15,2.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans ending by length of time,664,127,19.1,80,12,267,40.2,182,27.4,8,1.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans ending by length of time,246,70,28.5,31,12.6,85,34.6,53,21.5,7,2.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans ending by length of time,151,16,10.6,22,14.6,78,51.7,35,23.2,0,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans ending by length of time,486,87,17.9,66,13.6,220,45.3,101,20.8,12,2.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans ending by length of time,570,148,26,c,c,245,43,112,19.6,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans ending by length of time,606,120,19.8,59,9.7,259,42.7,158,26.1,10,1.7
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans ending by length of time,302,82,27.2,c,c,139,46,44,14.6,c,c
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans ending by length of time,208,47,22.6,19,9.1,89,42.8,44,21.2,9,4.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans ending by length of time,471,78,16.6,78,16.6,217,46.1,82,17.4,16,3.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans ending by length of time,956,139,14.5,68,7.1,415,43.4,295,30.9,39,4.1
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans ending by length of time,522,107,20.5,69,13.2,211,40.4,121,23.2,14,2.7
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans ending by length of time,571,73,12.8,42,7.4,287,50.3,155,27.1,14,2.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans ending by length of time,593,184,31,c,c,226,38.1,105,17.7,c,c
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans ending by length of time,1157,226,19.5,114,9.9,516,44.6,265,22.9,36,3.1
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans ending by length of time,635,160,25.2,76,12,250,39.4,133,20.9,16,2.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans ending by length of time,976,155,15.9,58,5.9,441,45.2,279,28.6,43,4.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans ending by length of time,24,6,25,c,c,12,50,c,c,0,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans ending by length of time,1481,415,28,210,14.2,615,41.5,217,14.7,24,1.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans ending by length of time,636,133,20.9,82,12.9,212,33.3,177,27.8,32,5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans ending by length of time,511,105,20.5,c,c,235,46,110,21.5,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans ending by length of time,225,59,26.2,53,23.6,88,39.1,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans ending by length of time,608,93,15.3,85,14,297,48.8,124,20.4,9,1.5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans ending by length of time,264,37,14,21,8,116,43.9,83,31.4,7,2.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans ending by length of time,237,74,31.2,c,c,103,43.5,35,14.8,c,c
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans ending by length of time,860,192,22.3,95,11,364,42.3,192,22.3,17,2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans ending by length of time,494,56,11.3,44,8.9,255,51.6,114,23.1,25,5.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans ending by length of time,355,57,16.1,24,6.8,172,48.5,88,24.8,14,3.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans ending by length of time,604,187,31,86,14.2,202,33.4,116,19.2,13,2.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans ending by length of time,545,80,14.7,51,9.4,239,43.9,143,26.2,32,5.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans ending by length of time,436,163,37.4,55,12.6,160,36.7,50,11.5,8,1.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans ending by length of time,774,208,26.9,87,11.2,359,46.4,100,12.9,20,2.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans ending by length of time,280,34,12.1,48,17.1,123,43.9,56,20,19,6.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans ending by length of time,691,118,17.1,77,11.1,282,40.8,190,27.5,24,3.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans ending by length of time,244,58,23.8,35,14.3,68,27.9,83,34,0,0
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans ending by length of time,791,163,20.6,89,11.3,354,44.8,169,21.4,16,2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans ending by length of time,741,95,12.8,87,11.7,338,45.6,194,26.2,27,3.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans ending by length of time,296,62,20.9,c,c,136,45.9,51,17.2,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans ending by length of time,856,249,29.1,89,10.4,361,42.2,144,16.8,13,1.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans ending by length of time,366,71,19.4,c,c,149,40.7,101,27.6,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans ending by length of time,214,24,11.2,21,9.8,80,37.4,74,34.6,15,7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans ending by length of time,540,94,17.4,59,10.9,225,41.7,153,28.3,9,1.7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans ending by length of time,293,28,9.6,22,7.5,131,44.7,91,31.1,21,7.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans ending by length of time,235,36,15.3,29,12.3,100,42.6,70,29.8,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans ending by length of time,396,61,15.4,42,10.6,147,37.1,116,29.3,30,7.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans ending by length of time,632,113,17.9,91,14.4,276,43.7,132,20.9,20,3.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans ending by length of time,540,123,22.8,30,5.6,192,35.6,146,27,49,9.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans ending by length of time,1501,270,18,145,9.7,620,41.3,358,23.9,108,7.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans ending by length of time,225,46,20.4,27,12,78,34.7,61,27.1,13,5.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans ending by length of time,1283,134,10.4,115,9,580,45.2,401,31.3,53,4.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans ending by length of time,334,53,15.9,42,12.6,122,36.5,100,29.9,17,5.1
