time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_At31_3Months,Reviewed_within_timescales,Reviewed_within_timescales_percent
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans reviewed within timescales,175,165,94.3
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans reviewed within timescales,78,78,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans reviewed within timescales,135,122,90.4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans reviewed within timescales,166,166,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans reviewed within timescales,65,65,100
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans reviewed within timescales,132,121,91.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans reviewed within timescales,158,144,91.1
2018,Reporting year,National,E92000001,England,,,,,,Child Protection Plans reviewed within timescales,37540,33980,90.5
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans reviewed within timescales,2400,2200,91.6
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans reviewed within timescales,5770,5240,90.8
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans reviewed within timescales,3630,3310,91.2
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans reviewed within timescales,3600,3280,91.1
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans reviewed within timescales,4270,3600,84.2
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans reviewed within timescales,2660,2470,92.9
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans reviewed within timescales,5480,5160,94.1
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans reviewed within timescales,6550,5900,90.2
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans reviewed within timescales,3180,2810,88.5
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans reviewed within timescales,2260,2140,94.5
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans reviewed within timescales,3220,3020,93.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans reviewed within timescales,73,73,100
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans reviewed within timescales,359,329,91.6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans reviewed within timescales,210,210,100
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans reviewed within timescales,128,104,81.3
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans reviewed within timescales,192,132,68.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans reviewed within timescales,346,304,87.9
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans reviewed within timescales,104,103,99
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans reviewed within timescales,226,219,96.9
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans reviewed within timescales,97,97,100
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans reviewed within timescales,155,141,91
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans reviewed within timescales,145,141,97.2
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans reviewed within timescales,368,349,94.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans reviewed within timescales,187,140,74.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans reviewed within timescales,195,195,100
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans reviewed within timescales,209,198,94.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans reviewed within timescales,117,112,95.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans reviewed within timescales,227,215,94.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans reviewed within timescales,161,155,96.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans reviewed within timescales,413,360,87.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans reviewed within timescales,112,105,93.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans reviewed within timescales,124,115,92.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans reviewed within timescales,870,812,93.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans reviewed within timescales,245,223,91
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans reviewed within timescales,657,599,91.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans reviewed within timescales,406,288,70.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans reviewed within timescales,176,150,85.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans reviewed within timescales,241,239,99.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans reviewed within timescales,185,170,91.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans reviewed within timescales,97,89,91.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans reviewed within timescales,225,216,96
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans reviewed within timescales,322,312,96.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans reviewed within timescales,182,154,84.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans reviewed within timescales,111,106,95.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans reviewed within timescales,134,123,91.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans reviewed within timescales,176,167,94.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans reviewed within timescales,120,120,100
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans reviewed within timescales,407,389,95.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans reviewed within timescales,173,171,98.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans reviewed within timescales,252,252,100
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans reviewed within timescales,133,132,99.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans reviewed within timescales,322,253,78.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans reviewed within timescales,245,194,79.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans reviewed within timescales,348,308,88.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans reviewed within timescales,174,158,90.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans reviewed within timescales,91,91,100
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans reviewed within timescales,346,344,99.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans reviewed within timescales,427,367,85.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans reviewed within timescales,287,287,100
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans reviewed within timescales,187,135,72.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans reviewed within timescales,116,108,93.1
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans reviewed within timescales,392,328,83.7
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans reviewed within timescales,688,648,94.2
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans reviewed within timescales,463,439,94.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans reviewed within timescales,334,317,94.9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans reviewed within timescales,197,195,99
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans reviewed within timescales,531,473,89.1
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans reviewed within timescales,372,351,94.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans reviewed within timescales,604,512,84.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans reviewed within timescales,18,17,94.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans reviewed within timescales,693,591,85.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans reviewed within timescales,359,340,94.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans reviewed within timescales,268,234,87.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans reviewed within timescales,140,116,82.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans reviewed within timescales,574,435,75.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans reviewed within timescales,113,112,99.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans reviewed within timescales,148,145,98
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans reviewed within timescales,416,408,98.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans reviewed within timescales,190,190,100
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans reviewed within timescales,160,146,91.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans reviewed within timescales,265,255,96.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans reviewed within timescales,400,331,82.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans reviewed within timescales,228,0,0
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans reviewed within timescales,314,292,93
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans reviewed within timescales,111,109,98.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans reviewed within timescales,345,260,75.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans reviewed within timescales,161,161,100
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans reviewed within timescales,458,455,99.3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans reviewed within timescales,399,388,97.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans reviewed within timescales,121,120,99.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans reviewed within timescales,346,288,83.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans reviewed within timescales,147,134,91.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans reviewed within timescales,95,94,98.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans reviewed within timescales,328,325,99.1
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans reviewed within timescales,150,139,92.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans reviewed within timescales,65,64,98.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans reviewed within timescales,283,281,99.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans reviewed within timescales,487,428,87.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans reviewed within timescales,383,347,90.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans reviewed within timescales,951,761,80
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans reviewed within timescales,152,145,95.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans reviewed within timescales,1153,1149,99.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans reviewed within timescales,264,251,95.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans reviewed within timescales,68,67,98.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans reviewed within timescales,494,463,93.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans reviewed within timescales,217,217,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans reviewed within timescales,217,155,71.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans reviewed within timescales,97,38,39.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans reviewed within timescales,236,170,72
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans reviewed within timescales,660,627,95
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans reviewed within timescales,93,93,100
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans reviewed within timescales,592,525,88.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans reviewed within timescales,55,44,80
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans reviewed within timescales,78,78,100
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans reviewed within timescales,146,119,81.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans reviewed within timescales,102,74,72.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans reviewed within timescales,240,221,92.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans reviewed within timescales,250,232,92.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans reviewed within timescales,322,278,86.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans reviewed within timescales,176,158,89.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans reviewed within timescales,470,378,80.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans reviewed within timescales,0,0,z
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans reviewed within timescales,71,66,93
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans reviewed within timescales,235,203,86.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans reviewed within timescales,90,87,96.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans reviewed within timescales,305,293,96.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans reviewed within timescales,170,148,87.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans reviewed within timescales,262,258,98.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans reviewed within timescales,85,63,74.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans reviewed within timescales,253,233,92.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans reviewed within timescales,230,225,97.8
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans reviewed within timescales,c,c,c
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans reviewed within timescales,136,135,99.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans reviewed within timescales,77,73,94.8
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans reviewed within timescales,221,202,91.4
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans reviewed within timescales,175,168,96
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans reviewed within timescales,51,47,92.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans reviewed within timescales,201,168,83.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans reviewed within timescales,214,197,92.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans reviewed within timescales,221,218,98.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans reviewed within timescales,245,245,100
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans reviewed within timescales,213,194,91.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans reviewed within timescales,213,200,93.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans reviewed within timescales,62,62,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans reviewed within timescales,267,257,96.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans reviewed within timescales,95,95,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans reviewed within timescales,121,111,91.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans reviewed within timescales,183,171,93.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans reviewed within timescales,146,141,96.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans reviewed within timescales,365,361,98.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans reviewed within timescales,167,165,98.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans reviewed within timescales,135,113,83.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans reviewed within timescales,206,205,99.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans reviewed within timescales,170,162,95.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans reviewed within timescales,148,114,77
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans reviewed within timescales,219,213,97.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans reviewed within timescales,178,163,91.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans reviewed within timescales,111,110,99.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans reviewed within timescales,161,132,82
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans reviewed within timescales,197,196,99.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans reviewed within timescales,72,72,100
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans reviewed within timescales,173,163,94.2
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans reviewed within timescales,109,80,73.4
2017,Reporting year,National,E92000001,England,,,,,,Child Protection Plans reviewed within timescales,34950,32210,92.1
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans reviewed within timescales,2160,2040,94.7
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans reviewed within timescales,5870,5450,92.8
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans reviewed within timescales,3340,3110,93
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans reviewed within timescales,3150,2980,94.6
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans reviewed within timescales,3800,3490,91.7
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans reviewed within timescales,2660,2460,92.5
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans reviewed within timescales,5350,5120,95.8
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans reviewed within timescales,5590,4930,88.1
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans reviewed within timescales,3040,2640,86.8
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans reviewed within timescales,2200,2080,94.6
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans reviewed within timescales,3150,3040,96.6
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans reviewed within timescales,46,41,89.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans reviewed within timescales,335,317,94.6
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans reviewed within timescales,243,243,100
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans reviewed within timescales,98,57,58.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans reviewed within timescales,199,172,86.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans reviewed within timescales,246,245,99.6
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans reviewed within timescales,111,111,100
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans reviewed within timescales,149,143,96
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans reviewed within timescales,140,140,100
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans reviewed within timescales,118,112,94.9
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans reviewed within timescales,220,219,99.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans reviewed within timescales,251,242,96.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans reviewed within timescales,220,152,69.1
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans reviewed within timescales,273,268,98.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans reviewed within timescales,179,168,93.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans reviewed within timescales,106,92,86.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans reviewed within timescales,194,192,99
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans reviewed within timescales,180,146,81.1
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans reviewed within timescales,346,324,93.6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans reviewed within timescales,94,86,91.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans reviewed within timescales,156,145,92.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans reviewed within timescales,1072,1011,94.3
