time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_At31,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans by length of time,468,109,23.3,81,17.3,140,29.9,129,27.6,9,1.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans by length of time,381,132,34.6,103,27,104,27.3,42,11,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans by length of time,489,157,32.1,122,24.9,133,27.2,68,13.9,9,1.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans by length of time,260,69,26.5,60,23.1,103,39.6,28,10.8,0,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans by length of time,219,99,45.2,63,28.8,47,21.5,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans by length of time,246,66,26.8,74,30.1,55,22.4,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans by length of time,355,114,32.1,69,19.4,75,21.1,80,22.5,17,4.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans by length of time,193,39,20.2,49,25.4,55,28.5,37,19.2,13,6.7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans by length of time,216,46,21.3,53,24.5,77,35.6,25,11.6,15,6.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans by length of time,225,76,33.8,51,22.7,72,32,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans by length of time,425,126,29.6,93,21.9,159,37.4,38,8.9,9,2.1
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans by length of time,246,55,22.4,58,23.6,103,41.9,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans by length of time,861,380,44.1,211,24.5,171,19.9,73,8.5,26,3
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans by length of time,261,92,35.2,76,29.1,54,20.7,33,12.6,6,2.3
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans by length of time,300,89,29.7,90,30,79,26.3,42,14,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans by length of time,234,46,19.7,76,32.5,83,35.5,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans by length of time,541,153,28.3,149,27.5,157,29,73,13.5,9,1.7
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans by length of time,360,147,40.8,114,31.7,65,18.1,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans by length of time,399,138,34.6,63,15.8,131,32.8,53,13.3,14,3.5
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans by length of time,301,74,24.6,55,18.3,92,30.6,70,23.3,10,3.3
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans by length of time,154,60,39,60,39,9,5.8,25,16.2,0,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans by length of time,367,85,23.2,110,30,109,29.7,44,12,19,5.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans by length of time,507,136,26.8,133,26.2,133,26.2,99,19.5,6,1.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans by length of time,565,212,37.5,128,22.7,131,23.2,87,15.4,7,1.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans by length of time,507,157,31,203,40,102,20.1,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans by length of time,160,23,14.4,50,31.3,62,38.8,15,9.4,10,6.3
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans by length of time,426,127,29.8,103,24.2,109,25.6,77,18.1,10,2.3
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans by length of time,932,320,34.3,212,22.7,249,26.7,127,13.6,24,2.6
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans by length of time,349,128,36.7,c,c,112,32.1,72,20.6,c,c
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans by length of time,388,138,35.6,107,27.6,88,22.7,48,12.4,7,1.8
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans by length of time,313,139,44.4,73,23.3,71,22.7,24,7.7,6,1.9
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Child Protection Plans by length of time,661,193,29.2,127,19.2,216,32.7,95,14.4,30,4.5
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans by length of time,509,131,25.7,131,25.7,135,26.5,93,18.3,19,3.7
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans by length of time,834,267,32,162,19.4,237,28.4,144,17.3,24,2.9
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans by length of time,22,9,40.9,c,c,9,40.9,c,c,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans by length of time,1289,431,33.4,288,22.3,384,29.8,169,13.1,17,1.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans by length of time,353,145,41.1,59,16.7,88,24.9,46,13,15,4.2
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans by length of time,414,133,32.1,118,28.5,130,31.4,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans by length of time,111,46,41.4,29,26.1,27,24.3,9,8.1,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans by length of time,582,232,39.9,129,22.2,c,c,109,18.7,c,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans by length of time,328,110,33.5,91,27.7,89,27.1,32,9.8,6,1.8
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans by length of time,203,63,31,51,25.1,54,26.6,29,14.3,6,3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans by length of time,796,267,33.5,198,24.9,225,28.3,94,11.8,12,1.5
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans by length of time,309,105,34,81,26.2,75,24.3,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans by length of time,252,86,34.1,72,28.6,64,25.4,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans by length of time,389,111,28.5,97,24.9,133,34.2,48,12.3,0,0
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans by length of time,345,122,35.4,59,17.1,107,31,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans by length of time,328,77,23.5,93,28.4,71,21.6,76,23.2,11,3.4
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans by length of time,408,120,29.4,129,31.6,111,27.2,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans by length of time,58,11,19,21,36.2,13,22.4,13,22.4,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans by length of time,530,167,31.5,138,26,172,32.5,46,8.7,7,1.3
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans by length of time,188,73,38.8,37,19.7,58,30.9,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans by length of time,576,176,30.6,148,25.7,149,25.9,96,16.7,7,1.2
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans by length of time,556,239,43,127,22.8,128,23,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans by length of time,177,66,37.3,41,23.2,47,26.6,23,13,0,0
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans by length of time,626,194,31,177,28.3,184,29.4,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans by length of time,206,67,32.5,60,29.1,59,28.6,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans by length of time,171,66,38.6,40,23.4,46,26.9,12,7,7,4.1
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans by length of time,464,135,29.1,96,20.7,163,35.1,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans by length of time,153,53,34.6,38,24.8,35,22.9,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans by length of time,130,61,46.9,30,23.1,27,20.8,12,9.2,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans by length of time,316,69,21.8,83,26.3,74,23.4,78,24.7,12,3.8
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Child Protection Plans by length of time,562,171,30.4,135,24,150,26.7,92,16.4,14,2.5
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans by length of time,569,120,21.1,134,23.6,169,29.7,121,21.3,25,4.4
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans by length of time,1097,274,25,291,26.5,321,29.3,176,16,35,3.2
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans by length of time,165,40,24.2,51,30.9,c,c,40,24.2,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans by length of time,1303,381,29.2,371,28.5,286,21.9,231,17.7,34,2.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans by length of time,355,114,32.1,117,33,69,19.4,43,12.1,12,3.4
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans by length of time,136,50,36.8,28,20.6,41,30.1,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans by length of time,592,179,30.2,134,22.6,153,25.8,89,15,37,6.3
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans by length of time,195,52,26.7,44,22.6,57,29.2,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans by length of time,255,80,31.4,68,26.7,54,21.2,43,16.9,10,3.9
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans by length of time,218,77,35.3,66,30.3,45,20.6,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans by length of time,305,106,34.8,73,23.9,67,22,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans by length of time,959,176,18.4,269,28.1,299,31.2,199,20.8,16,1.7
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans by length of time,118,42,35.6,35,29.7,26,22,15,12.7,0,0
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans by length of time,621,190,30.6,150,24.2,168,27.1,94,15.1,19,3.1
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans by length of time,90,30,33.3,c,c,17,18.9,22,24.4,c,c
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans by length of time,127,42,33.1,26,20.5,33,26,26,20.5,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans by length of time,91,c,c,26,28.6,22,24.2,27,29.7,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Child Protection Plans by length of time,136,50,36.8,34,25,32,23.5,20,14.7,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans by length of time,349,142,40.7,95,27.2,79,22.6,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans by length of time,449,95,21.2,131,29.2,119,26.5,97,21.6,7,1.6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans by length of time,518,147,28.4,147,28.4,152,29.3,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Child Protection Plans by length of time,305,117,38.4,59,19.3,95,31.1,27,8.9,7,2.3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans by length of time,762,181,23.8,189,24.8,253,33.2,119,15.6,20,2.6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans by length of time,0,0,z,0,z,0,z,0,z,0,z
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans by length of time,146,57,39,45,30.8,33,22.6,11,7.5,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans by length of time,255,74,29,65,25.5,c,c,70,27.5,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Child Protection Plans by length of time,74,36,48.6,19,25.7,8,10.8,11,14.9,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans by length of time,402,130,32.3,98,24.4,100,24.9,66,16.4,8,2
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans by length of time,201,57,28.4,43,21.4,58,28.9,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans by length of time,333,68,20.4,54,16.2,126,37.8,79,23.7,6,1.8
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans by length of time,179,63,35.2,49,27.4,40,22.3,27,15.1,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans by length of time,400,116,29,89,22.3,125,31.3,60,15,10,2.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans by length of time,321,80,24.9,91,28.3,46,14.3,82,25.5,22,6.9
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans by length of time,c,0,0,0,0,c,c,0,0,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans by length of time,194,53,27.3,58,29.9,46,23.7,26,13.4,11,5.7
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans by length of time,142,44,31,31,21.8,44,31,23,16.2,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans by length of time,187,84,44.9,53,28.3,21,11.2,29,15.5,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans by length of time,186,56,30.1,38,20.4,50,26.9,34,18.3,8,4.3
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans by length of time,51,15,29.4,c,c,15,29.4,10,19.6,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans by length of time,254,112,44.1,49,19.3,38,15,48,18.9,7,2.8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans by length of time,234,60,25.6,58,24.8,66,28.2,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans by length of time,280,102,36.4,39,13.9,74,26.4,46,16.4,19,6.8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans by length of time,328,58,17.7,73,22.3,104,31.7,80,24.4,13,4
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans by length of time,282,107,37.9,84,29.8,58,20.6,33,11.7,0,0
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans by length of time,183,51,27.9,37,20.2,61,33.3,27,14.8,7,3.8
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans by length of time,61,27,44.3,7,11.5,20,32.8,7,11.5,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans by length of time,307,79,25.7,56,18.2,97,31.6,63,20.5,12,3.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans by length of time,168,57,33.9,42,25,47,28,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans by length of time,120,50,41.7,29,24.2,22,18.3,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans by length of time,298,76,25.5,52,17.4,105,35.2,54,18.1,11,3.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans by length of time,244,66,27,72,29.5,70,28.7,30,12.3,6,2.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans by length of time,695,193,27.8,186,26.8,172,24.7,127,18.3,17,2.4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans by length of time,206,45,21.8,42,20.4,55,26.7,45,21.8,19,9.2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans by length of time,278,109,39.2,85,30.6,52,18.7,32,11.5,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans by length of time,225,70,31.1,54,24,37,16.4,49,21.8,15,6.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans by length of time,280,97,34.6,62,22.1,82,29.3,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans by length of time,207,48,23.2,49,23.7,61,29.5,42,20.3,7,3.4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans by length of time,375,139,37.1,91,24.3,98,26.1,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans by length of time,245,70,28.6,70,28.6,58,23.7,36,14.7,11,4.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans by length of time,129,51,39.5,29,22.5,27,20.9,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans by length of time,184,49,26.6,c,c,43,23.4,45,24.5,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans by length of time,250,84,33.6,70,28,72,28.8,24,9.6,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans by length of time,96,31,32.3,32,33.3,24,25,9,9.4,0,0
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans by length of time,187,55,29.4,47,25.1,48,25.7,c,c,c,c
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans by length of time,218,60,27.5,c,c,69,31.7,44,20.2,c,c
2018,Reporting year,National,E92000001,England,,,,,,Child Protection Plans by length of time,53790,16260,30.2,13710,25.5,15140,28.1,7730,14.4,950,1.8
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans by length of time,3470,1060,30.7,940,27.1,1000,29,420,12.1,40,1.1
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans by length of time,8290,2510,30.3,2150,26,2280,27.5,1180,14.3,150,1.9
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans by length of time,5340,1720,32.1,1420,26.7,1340,25.1,780,14.5,90,1.6
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans by length of time,4940,1340,27.1,1160,23.6,1490,30.1,850,17.1,100,2.1
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans by length of time,6410,2140,33.4,1620,25.3,1850,28.8,730,11.4,70,1.1
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans by length of time,3840,1180,30.7,940,24.4,1150,30,520,13.5,60,1.5
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans by length of time,7930,2440,30.8,2020,25.5,2160,27.2,1170,14.7,140,1.7
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans by length of time,8980,2440,27.1,2240,24.9,2580,28.7,1490,16.6,240,2.7
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans by length of time,4610,1430,31,1210,26.3,1300,28.2,600,12.9,70,1.6
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans by length of time,3220,950,29.7,800,24.8,860,26.7,540,16.9,60,2
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans by length of time,4710,1490,31.6,1230,26,1300,27.6,620,13.2,80,1.6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans by length of time,115,42,36.5,18,15.7,40,34.8,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans by length of time,496,137,27.6,160,32.3,151,30.4,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans by length of time,295,85,28.8,83,28.1,80,27.1,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans by length of time,169,41,24.3,33,19.5,59,34.9,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans by length of time,266,74,27.8,82,30.8,54,20.3,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans by length of time,488,142,29.1,120,24.6,149,30.5,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans by length of time,150,46,30.7,c,c,56,37.3,23,15.3,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans by length of time,391,165,42.2,99,25.3,102,26.1,25,6.4,0,0
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans by length of time,156,59,37.8,31,19.9,45,28.8,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans by length of time,229,74,32.3,57,24.9,74,32.3,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans by length of time,216,71,32.9,74,34.3,36,16.7,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans by length of time,495,127,25.7,161,32.5,158,31.9,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans by length of time,280,93,33.2,c,c,69,24.6,75,26.8,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans by length of time,275,80,29.1,63,22.9,79,28.7,42,15.3,11,4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans by length of time,265,56,21.1,50,18.9,113,42.6,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans by length of time,199,82,41.2,57,28.6,31,15.6,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans by length of time,286,59,20.6,92,32.2,110,38.5,25,8.7,0,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans by length of time,215,54,25.1,66,30.7,63,29.3,32,14.9,0,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans by length of time,614,201,32.7,189,30.8,140,22.8,c,c,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans by length of time,179,67,37.4,54,30.2,47,26.3,11,6.1,0,0
