time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_episodes_rate,Anypoint_child,Anypoint_child_rate,Started_episodes,Started_episodes_rate,Started_child,Started_child_rate,Ended_episodes,Ended_episodes_rate,Ended_child,Ended_child_rate,At31_episodes,At31_episodes_rate,Awaiting_assessment,Awaiting_assessment_rate
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children in Need,2793,455.6,2614,426.4,1423,232.1,1366,222.8,1183,193,1135,185.1,1610,262.6,c,c
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children in Need,3453,651.7,3202,604.3,1878,354.4,1792,338.2,1654,312.2,1561,294.6,1799,339.5,201,37.9
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children in Need,2736,1099.4,2553,1025.8,1272,511.1,1190,478.2,1302,523.2,1249,501.9,1434,576.2,74,29.7
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children in Need,4466,432.1,4208,407.2,2204,213.3,2084,201.6,1849,178.9,1780,172.2,2617,253.2,85,8.2
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children in Need,3113,857.8,2928,806.8,1421,391.5,1354,373.1,1334,367.6,1294,356.6,1779,490.2,14,3.9
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children in Need,45,700.9,44,685.4,28,436.1,28,436.1,21,327.1,21,327.1,24,373.8,c,c
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children in Need,4177,768.5,3993,734.7,2027,372.9,1959,360.4,1776,326.8,1717,315.9,2401,441.8,156,28.7
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children in Need,2073,652.1,2000,629.2,872,274.3,851,267.7,730,229.6,717,225.6,1343,422.5,29,9.1
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children in Need,4609,860.7,4302,803.4,2381,444.6,2251,420.4,2412,450.4,2289,427.5,2197,410.3,15,2.8
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children in Need,3156,885.1,3003,842.2,1388,389.3,1348,378.1,1277,358.1,1244,348.9,1879,527,32,9
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children in Need,1558,679.4,1462,637.6,849,370.2,800,348.9,788,343.6,763,332.7,770,335.8,34,14.8
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children in Need,4492,861,4095,784.9,2343,449.1,2254,432,1673,320.7,1534,294,2819,540.3,300,57.5
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children in Need,4827,777.5,4375,704.7,2256,363.4,1984,319.6,2189,352.6,1969,317.1,2638,424.9,31,5
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children in Need,7073,847.4,6678,800.1,4001,479.4,3797,454.9,3662,438.7,3505,419.9,3411,408.7,49,5.9
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children in Need,3926,694.7,3812,674.5,1559,275.9,1517,268.4,1369,242.2,1348,238.5,2557,452.5,7,1.2
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children in Need,5342,846,4972,787.4,3138,496.9,2985,472.7,2434,385.4,2346,371.5,2908,460.5,89,14.1
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children in Need,2841,487,2719,466,1131,193.9,1095,187.7,1159,198.7,1138,195.1,1682,288.3,173,29.7
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children in Need,2020,670.2,1952,647.6,947,314.2,909,301.6,629,208.7,612,203.1,1391,461.5,206,68.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children in Need,4686,728.3,4465,694,2561,398,2436,378.6,2262,351.6,2223,345.5,2424,376.7,21,3.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children in Need,4152,450.2,3936,426.8,2421,262.5,2317,251.3,1877,203.5,1800,195.2,2275,246.7,86,9.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children in Need,3478,602.1,3271,566.3,1739,301.1,1607,278.2,1746,302.3,1658,287,1732,299.9,25,4.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children in Need,5297,717.7,5043,683.3,2607,353.2,2491,337.5,2568,347.9,2473,335.1,2729,369.8,156,21.1
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children in Need,4787,657.8,4461,613,2395,329.1,2267,311.5,2295,315.4,2197,301.9,2492,342.4,106,14.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children in Need,8865,970.4,8114,888.2,5442,595.7,4989,546.1,4157,455.1,3887,425.5,4708,515.4,134,14.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children in Need,4033,496.6,3845,473.4,2173,267.6,2096,258.1,1411,173.7,1369,168.6,2622,322.8,21,2.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children in Need,5799,720.9,5441,676.4,3141,390.5,2994,372.2,3054,379.7,2884,358.5,2745,341.2,35,4.4
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children in Need,3799,584.1,3689,567.1,1775,272.9,1729,265.8,1238,190.3,1222,187.9,2561,393.7,88,13.5
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children in Need,2849,477.2,2766,463.3,1426,238.8,1393,233.3,1371,229.6,1343,224.9,1478,247.6,45,7.5
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children in Need,4062,662.7,3869,631.2,2038,332.5,1957,319.3,1504,245.4,1460,238.2,2558,417.3,72,11.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children in Need,4662,628.3,4350,586.3,2405,324.1,2247,302.9,1983,267.3,1849,249.2,2679,361.1,85,11.5
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children in Need,3980,587.1,3718,548.5,2179,321.4,2042,301.2,2368,349.3,2253,332.4,1612,237.8,38,5.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children in Need,1862,509.9,1782,488,968,265.1,938,256.9,820,224.6,794,217.4,1042,285.4,10,2.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children in Need,2373,504.1,2236,475,1413,300.2,1318,280,1098,233.2,1026,217.9,1275,270.8,41,8.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children in Need,5202,674.1,4928,638.6,3111,403.2,2948,382,2736,354.6,2634,341.3,2466,319.6,41,5.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children in Need,1785,406.2,1706,388.2,893,203.2,866,197.1,785,178.6,756,172,1000,227.5,19,4.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children in Need,2984,596,2903,579.8,1301,259.8,1276,254.8,943,188.3,928,185.3,2041,407.6,153,30.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children in Need,5705,918.6,5233,842.6,3371,542.8,3121,502.6,3613,581.8,3405,548.3,2092,336.9,141,22.7
2023,Reporting year,National,E92000001,England,,,,,,Children in Need,766050,644.5,712650,599.6,403630,339.6,376550,316.8,362960,305.4,341610,287.4,403090,339.1,15830,13.3
2023,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children in Need,45410,856.3,42160,795,22720,428.4,21130,398.3,20880,393.7,19710,371.6,24530,462.6,380,7.2
2023,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children in Need,110910,700.9,103890,656.5,55350,349.8,52020,328.8,50500,319.1,48060,303.7,60410,381.8,1910,12.1
2023,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children in Need,81050,701.3,75190,650.6,42930,371.5,40230,348.1,40960,354.4,38720,335,40100,346.9,950,8.2
2023,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children in Need,55020,548.5,51310,511.5,29580,294.8,27700,276.1,26130,260.4,24820,247.4,28900,288,1600,16
2023,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,82760,633.3,78420,600.1,40920,313.1,38940,298,35090,268.5,33630,257.4,47670,364.8,1620,12.4
2023,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children in Need,55880,414.8,53180,394.7,27690,205.5,26500,196.6,23280,172.8,22430,166.5,32610,242,1230,9.2
2023,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children in Need,130170,685.3,122940,647.3,67860,357.2,64560,339.9,60180,316.8,57830,304.4,69980,368.4,2810,14.8
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children in Need,138760,706.1,124270,632.3,81070,412.5,72260,367.7,73770,375.4,66060,336.1,64990,330.7,3960,20.2
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children in Need,66090,603.3,61290,559.5,35520,324.2,33210,303.2,32180,293.8,30370,277.3,33900,309.5,1360,12.4
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children in Need,49810,766.9,47110,725.4,25000,384.9,23830,366.9,21460,330.3,20680,318.5,28350,436.6,1380,21.2
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children in Need,80360,642.9,75830,606.6,42860,342.8,40730,325.9,38730,309.8,37140,297.1,41630,333.1,1440,11.5
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children in Need,7188,723.2,6711,675.2,3619,364.1,3435,345.6,3361,338.2,3191,321.1,3827,385,42,4.2
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children in Need,1943,869.2,1844,824.9,996,445.6,949,424.5,743,332.4,725,324.3,1200,536.8,8,3.6
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children in Need,3154,802.2,2906,739.1,1432,364.2,1292,328.6,1443,367,1381,351.2,1711,435.2,35,8.9
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children in Need,3163,1574.5,2773,1380.4,1853,922.4,1591,792,1732,862.2,1552,772.6,1431,712.3,22,11
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children in Need,5052,1477.2,4574,1337.5,2849,833.1,2593,758.2,2856,835.1,2646,773.7,2196,642.1,11,3.2
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children in Need,4274,726.5,4102,697.2,1925,327.2,1863,316.7,1439,244.6,1416,240.7,2835,481.9,34,5.8
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children in Need,3102,737.2,2892,687.3,1587,377.2,1442,342.7,1442,342.7,1342,318.9,1660,394.5,52,12.4
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children in Need,4097,700.4,3866,660.9,1947,332.8,1853,316.8,1704,291.3,1630,278.6,2393,409.1,13,2.2
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children in Need,2754,1012,2607,958,1272,467.4,1216,446.8,1181,434,1137,417.8,1573,578,19,7
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children in Need,2490,833.9,2372,794.4,1040,348.3,1021,342,1055,353.3,1033,346,1435,480.6,40,13.4
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,4262,972.6,3884,886.4,2199,501.8,2007,458,1983,452.5,1807,412.4,2279,520.1,48,11
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,3935,719.1,3632,663.7,2003,366,1864,340.6,1941,354.7,1846,337.4,1994,364.4,57,10.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,2507,626.9,2396,599.1,1203,300.8,1152,288.1,1171,292.8,1141,285.3,1336,334.1,6,1.5
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,3572,1263.7,3313,1172,1666,589.4,1534,542.7,1497,529.6,1402,496,2075,734.1,22,7.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,6144,847.5,5523,761.9,4164,574.4,3776,520.9,3787,522.4,3494,482,2357,325.1,59,8.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3644,831.2,3262,744.1,2159,492.5,1956,446.2,2233,509.3,2042,465.8,1411,321.8,35,8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,3657,456.1,3486,434.8,1660,207,1590,198.3,1427,178,1387,173,2230,278.1,57,7.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,3934,559.4,3718,528.6,1928,274.1,1858,264.2,1574,223.8,1518,215.8,2360,335.6,34,4.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,4405,486.9,4264,471.3,1850,204.5,1807,199.7,1678,185.5,1654,182.8,2727,301.4,76,8.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,2220,805.7,2065,749.4,1158,420.3,1086,394.1,1031,374.2,981,356,1189,431.5,20,7.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,1982,569.8,1898,545.7,888,255.3,849,244.1,746,214.5,719,206.7,1236,355.4,14,4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,11882,468.4,11546,455.1,4562,179.8,4389,173,3831,151,3700,145.9,8051,317.4,176,6.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,6574,696.3,6243,661.2,2351,249,2240,237.3,2740,290.2,2630,278.6,3834,406.1,114,12.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,11001,854.9,10233,795.3,5930,460.8,5490,426.7,5539,430.5,5203,404.3,5462,424.5,95,7.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,6428,1030.1,5975,957.5,4164,667.3,3871,620.3,3681,589.9,3492,559.6,2747,440.2,390,62.5
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,5725,1030.5,5275,949.5,3139,565,2939,529,2322,418,2205,396.9,3403,612.5,387,69.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,4601,762.2,4311,714.2,2449,405.7,2314,383.3,1963,325.2,1879,311.3,2638,437,60,9.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,4967,930.2,4588,859.2,2623,491.2,2458,460.3,2228,417.2,2128,398.5,2739,512.9,126,23.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,2881,781.2,2720,737.5,1312,355.7,1267,343.5,1238,335.7,c,c,1643,445.5,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,4518,711.8,4178,658.3,2293,361.3,2137,336.7,2337,368.2,2215,349,2181,343.6,87,13.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,3880,751.5,3647,706.4,1557,301.6,1454,281.6,1758,340.5,1697,328.7,2122,411,25,4.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,2946,530.2,2696,485.2,1459,262.6,1351,243.1,1410,253.8,1328,239,1536,276.4,45,8.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,2792,639.8,2598,595.4,1404,321.7,1353,310.1,1241,284.4,1206,276.4,1551,355.4,13,3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,6183,893.5,5713,825.6,3347,483.7,3165,457.4,3219,465.2,3053,441.2,2964,428.3,26,3.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,4465,680.4,4238,645.8,2085,317.7,1986,302.6,1847,281.4,1782,271.5,2618,398.9,41,6.2
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,3569,704.9,3331,657.9,2090,412.8,1967,388.5,1873,369.9,1793,354.1,1696,335,17,3.4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,11138,791.7,10446,742.5,5868,417.1,5580,396.6,4973,353.5,4768,338.9,6165,438.2,20,1.4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3265,724.9,2974,660.3,1906,423.2,1738,385.9,1813,402.5,1680,373,1452,322.4,36,8
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,4695,722.4,4290,660.1,2567,395,2368,364.4,2414,371.4,2274,349.9,2281,351,22,3.4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,3979,643.6,3629,587,2190,354.2,2019,326.6,2171,351.1,2037,329.5,1808,292.4,96,15.5
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,6768,1130.2,6243,1042.6,3373,563.3,3122,521.4,3396,567.1,3215,536.9,3372,563.1,73,12.2
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,4915,500.1,4564,464.4,2776,282.4,2599,264.4,2540,258.4,2401,244.3,2375,241.6,92,9.4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9343,541.8,8848,513.1,4487,260.2,4337,251.5,3754,217.7,3636,210.8,5589,324.1,372,21.6
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,4603,1389.8,4109,1240.6,2399,724.3,2104,635.2,2774,837.5,2486,750.6,1829,552.2,17,5.1
