time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,11398,462.5,2250,19.7,29,0.3,3856,33.8,10242,415.6,1989,19.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,6740,738.8,1865,27.7,291,4.3,1941,28.8,5828,638.8,1528,26.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,13228,1073.6,3382,25.6,1204,9.1,6234,47.1,11436,928.1,2718,23.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,5323,877.4,1145,21.5,819,15.4,1819,34.2,4623,762,943,20.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,2794,530.5,471,16.9,80,2.9,948,33.9,2548,483.8,415,16.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4751,857.1,1170,24.6,1062,22.4,1549,32.6,4122,743.6,959,23.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,2589,489,443,17.1,14,0.5,768,29.7,2406,454.5,392,16.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,1855,506.2,343,18.5,66,3.6,646,34.8,1689,460.9,308,18.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,3457,558.9,727,21,113,3.3,1201,34.7,3096,500.5,633,20.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,4484,898.3,1258,28.1,0,0,2163,48.2,3850,771.3,1062,27.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2209,404.7,572,25.9,178,8.1,362,16.4,1836,336.4,456,24.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1310,295.3,227,17.3,118,9,376,28.7,1237,278.8,213,17.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,4266,635.4,1022,24,154,3.6,374,8.8,3781,563.1,866,22.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,3248,486,605,18.6,70,2.2,731,22.5,2962,443.2,540,18.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2466,500.3,415,16.8,33,1.3,643,26.1,2274,461.4,364,16
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,7599,535.4,1443,19,419,5.5,1626,21.4,6753,475.8,1248,18.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,2581,563.9,587,22.7,c,c,24,0.9,2264,494.6,470,20.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,5681,882.2,1451,25.5,43,0.8,2316,40.8,4948,768.4,1217,24.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2739,443.5,503,18.4,0,0,118,4.3,2494,403.8,444,17.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,5201,900.7,1064,20.5,221,4.2,1185,22.8,4668,808.4,912,19.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4636,468.9,1115,24.1,917,19.8,1382,29.8,4182,423,979,23.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,11679,703.5,2903,24.9,1599,13.7,5288,45.3,10198,614.3,2382,23.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,2080,617.6,298,14.3,0,0,35,1.7,1915,568.6,273,14.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1563,445.7,287,18.4,67,4.3,587,37.6,1451,413.7,260,17.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,4504,389.3,692,15.4,6,0.1,1343,29.8,4126,356.7,603,14.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,4493,792.3,1030,22.9,59,1.3,1655,36.8,4016,708.2,896,22.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,11206,994.4,3512,31.3,4766,42.5,2505,22.4,8894,789.3,2613,29.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,4500,634.3,968,21.5,453,10.1,577,12.8,4038,569.2,815,20.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1085,305.4,201,18.5,69,6.4,c,c,986,277.5,186,18.9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,3824,645.9,728,19,263,6.9,1242,32.5,3501,591.4,677,19.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,7368,486.3,1378,18.7,501,6.8,3244,44,6704,442.5,1229,18.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,3585,415.2,585,16.3,231,6.4,1191,33.2,3286,380.6,525,16
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,7555,552.4,2261,29.9,2044,27.1,2231,29.5,6269,458.4,1804,28.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,7377,513,1591,21.6,746,10.1,3013,40.8,6547,455.3,1352,20.7
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,11216,669.2,3382,30.2,5740,51.2,1211,10.8,9370,559,2557,27.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,4738,717.2,1098,23.2,148,3.1,1583,33.4,4284,648.5,954,22.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,9801,603.9,2237,22.8,0,0,5901,60.2,8706,536.5,1907,21.9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,308,377.2,64,20.8,c,c,112,36.4,289,353.9,56,19.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,17418,597.9,4190,24.1,633,3.6,6054,34.8,15183,521.2,3434,22.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,5923,788,1238,20.9,18,0.3,1591,26.9,5221,694.6,1060,20.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,4098,602.8,1010,24.6,171,4.2,1185,28.9,3601,529.7,853,23.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,3414,985.5,727,21.3,1909,55.9,518,15.2,2929,845.5,462,15.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,6290,757.6,1278,20.3,43,0.7,1777,28.3,5584,672.6,1092,19.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,1447,244.6,173,12,29,2,556,38.4,1342,226.8,167,12.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,3020,651.8,712,23.6,768,25.4,415,13.7,2661,574.3,597,22.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,8891,533.6,1739,19.6,750,8.4,3464,39,8004,480.3,1494,18.7
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,4668,810.4,1086,23.3,19,0.4,1925,41.2,4125,716.1,920,22.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Referrals and Re-referrals,1997,501.3,423,21.2,8,0.4,458,22.9,1813,455.1,355,19.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Referrals and Re-referrals,5228,779.9,1426,27.3,480,9.2,2255,43.1,4475,667.6,1127,25.2
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Referrals and Re-referrals,11071,965.3,4273,38.6,6003,54.2,2066,18.7,8626,752.1,3014,34.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Referrals and Re-referrals,5368,898,1331,24.8,314,5.8,486,9.1,4851,811.6,1144,23.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Referrals and Re-referrals,4461,382.3,1081,24.2,44,1,1760,39.5,3960,339.3,936,23.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Referrals and Re-referrals,1561,395.1,191,12.2,0,0,413,26.5,1475,373.4,176,11.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Referrals and Re-referrals,4453,336.7,731,16.4,194,4.4,809,18.2,4127,312,637,15.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Referrals and Re-referrals,1822,302,276,15.1,10,0.5,734,40.3,1699,281.6,249,14.7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Referrals and Re-referrals,9127,298.8,1519,16.6,642,7,3456,37.9,8387,274.5,1324,15.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Referrals and Re-referrals,6000,224.9,817,13.6,0,0,2548,42.5,5612,210.4,751,13.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Referrals and Re-referrals,3223,555.6,702,21.8,40,1.2,1527,47.4,2917,502.9,609,20.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Referrals and Re-referrals,8480,506,1700,20,279,3.3,2364,27.9,7776,464,1495,19.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Referrals and Re-referrals,2618,510.7,494,18.9,181,6.9,0,0,2358,460,415,17.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Referrals and Re-referrals,2325,606.9,552,23.7,128,5.5,926,39.8,2020,527.2,482,23.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Referrals and Re-referrals,6202,412.7,1442,23.3,78,1.3,2631,42.4,5447,362.4,1173,21.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Referrals and Re-referrals,2126,501.1,213,10,75,3.5,718,33.8,2007,473,207,10.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Referrals and Re-referrals,1819,665.8,428,23.5,131,7.2,497,27.3,1576,576.8,346,22
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Referrals and Re-referrals,3344,672.3,947,28.3,305,9.1,812,24.3,2833,569.6,749,26.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Referrals and Re-referrals,10337,854.1,3217,31.1,2677,25.9,2811,27.2,8478,700.5,2389,28.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Referrals and Re-referrals,4367,420.8,772,17.7,81,1.9,1216,27.8,3899,375.7,653,16.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Referrals and Re-referrals,16115,575.5,4772,29.6,2643,16.4,5504,34.2,13644,487.3,3752,27.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Referrals and Re-referrals,2212,893.6,679,30.7,429,19.4,692,31.3,1841,743.7,514,27.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Referrals and Re-referrals,19373,588.9,4472,23.1,148,0.8,7328,37.8,17087,519.4,3790,22.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Referrals and Re-referrals,2612,414.6,444,17,195,7.5,911,34.9,2413,383,411,17
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Referrals and Re-referrals,2359,347.1,485,20.6,433,18.4,472,20,2124,312.5,422,19.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Referrals and Re-referrals,6814,477.5,1268,18.6,1401,20.6,1812,26.6,6326,443.3,1157,18.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Referrals and Re-referrals,2845,666.9,647,22.7,53,1.9,381,13.4,2516,589.8,546,21.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Referrals and Re-referrals,2628,705.1,588,22.4,31,1.2,1352,51.4,2361,633.5,508,21.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Referrals and Re-referrals,1591,374.5,390,24.5,12,0.8,274,17.2,1448,340.9,342,23.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Referrals and Re-referrals,2613,531.8,530,20.3,12,0.5,78,3,2312,470.5,452,19.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Referrals and Re-referrals,13626,530.1,3724,27.3,97,0.7,1561,11.5,11618,452,2965,25.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Referrals and Re-referrals,1512,425.4,407,26.9,0,0,491,32.5,1313,369.4,329,25.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Referrals and Re-referrals,9995,580.9,2679,26.8,0,0,3704,37.1,8487,493.3,2136,25.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Referrals and Re-referrals,1061,311.2,166,15.6,151,14.2,325,30.6,995,291.8,153,15.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Referrals and Re-referrals,1371,358.2,227,16.6,49,3.6,463,33.8,1252,327.1,202,16.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Referrals and Re-referrals,1264,359.3,200,15.8,32,2.5,352,27.8,1169,332.3,186,15.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Referrals and Re-referrals,1625,x,392,24.1,164,10.1,643,39.6,1431,x,311,21.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Referrals and Re-referrals,6489,696.9,1732,26.7,1318,20.3,1340,20.7,5416,581.7,1395,25.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Referrals and Re-referrals,4842,463.6,749,15.5,110,2.3,1679,34.7,4431,424.2,674,15.2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Referrals and Re-referrals,5341,372.1,1002,18.8,728,13.6,1520,28.5,4848,337.8,874,18
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Referrals and Re-referrals,4894,x,1357,27.7,625,12.8,2154,44,4170,x,1066,25.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Referrals and Re-referrals,8066,640.7,2342,29,452,5.6,2962,36.7,6842,543.4,1903,27.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Referrals and Re-referrals,12,349.9,0,0,0,0,0,0,12,349.9,0,0
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Referrals and Re-referrals,1360,317.9,287,21.1,31,2.3,226,16.6,1250,292.2,269,21.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Referrals and Re-referrals,4435,861.3,1240,28,617,13.9,1504,33.9,3780,734.1,1007,26.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Referrals and Re-referrals,1490,x,248,16.6,0,0,452,30.3,1364,x,209,15.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Referrals and Re-referrals,5165,471.5,1104,21.4,118,2.3,1097,21.2,4636,423.2,957,20.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Referrals and Re-referrals,2574,447.7,626,24.3,237,9.2,761,29.6,2250,391.4,538,23.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Referrals and Re-referrals,3627,719.2,877,24.2,276,7.6,140,3.9,3178,630.1,735,23.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Referrals and Re-referrals,1805,705.6,444,24.6,218,12.1,243,13.5,1558,609,371,23.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Referrals and Re-referrals,3739,360.6,654,17.5,174,4.7,877,23.5,3441,331.8,590,17.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Referrals and Re-referrals,1807,456.5,228,12.6,59,3.3,353,19.5,1734,438,213,12.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Referrals and Re-referrals,55,850.1,7,12.7,c,c,8,14.5,53,819.2,6,11.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Referrals and Re-referrals,4433,743.6,690,15.6,0,0,443,10,4064,681.7,621,15.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Referrals and Re-referrals,1762,532.1,254,14.4,144,8.2,667,37.9,1623,490.1,222,13.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Referrals and Re-referrals,3923,671.2,592,15.1,1150,29.3,335,8.5,3587,613.7,528,14.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Referrals and Re-referrals,2802,746.2,289,10.3,85,3,425,15.2,2601,692.6,267,10.3
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Referrals and Re-referrals,2460,983.4,678,27.6,1158,47.1,0,0,2073,828.7,533,25.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Referrals and Re-referrals,3908,657.1,829,21.2,469,12,259,6.6,3461,582,691,20
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Referrals and Re-referrals,3293,490.4,493,15,62,1.9,440,13.4,3015,449,439,14.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Referrals and Re-referrals,6261,744.4,818,13.1,795,12.7,1247,19.9,5831,693.3,728,12.5
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Referrals and Re-referrals,2812,464.8,368,13.1,73,2.6,1124,40,2652,438.3,350,13.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Referrals and Re-referrals,5251,841.8,736,14,168,3.2,1374,26.2,4844,776.5,677,14
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Referrals and Re-referrals,3907,646,949,24.3,422,10.8,0,0,3387,560.1,778,23
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Referrals and Re-referrals,1675,495.8,252,15,304,18.1,24,1.4,1559,461.5,230,14.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Referrals and Re-referrals,3510,555.5,555,15.8,564,16.1,152,4.3,3208,507.7,499,15.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Referrals and Re-referrals,3871,437.4,712,18.4,16,0.4,505,13,3546,400.7,606,17.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,3270,580.7,719,22,132,4,1396,42.7,2887,512.7,615,21.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,5346,698.2,863,16.1,430,8,812,15.2,4855,634.1,746,15.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,2372,325.5,386,16.3,85,3.6,834,35.2,2214,303.8,354,16
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,7090,769.8,1415,20,1233,17.4,1001,14.1,6267,680.4,1146,18.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,3491,424.7,557,16,381,10.9,466,13.3,3214,391,496,15.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,4618,548.6,777,16.8,591,12.8,1478,32,4255,505.4,683,16.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3184,477.6,446,14,141,4.4,1194,37.5,2982,447.3,413,13.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,2441,420,344,14.1,321,13.2,839,34.4,2288,393.6,311,13.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,3277,581.8,625,19.1,21,0.6,1003,30.6,2973,527.8,546,18.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,5496,772.5,1209,22,0,0,2747,50,4823,677.9,1040,21.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,2539,391.5,388,15.3,42,1.7,137,5.4,2370,365.4,346,14.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1044,286.2,144,13.8,6,0.6,354,33.9,986,270.3,137,13.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,2291,485.1,209,9.1,145,6.3,850,37.1,2082,440.9,195,9.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,4185,547.6,646,15.4,88,2.1,626,15,3848,503.5,558,14.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1075,241.3,140,13,c,c,305,28.4,1025,230.1,130,12.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2502,528.8,480,19.2,463,18.5,843,33.7,2269,479.6,415,18.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,3238,500.1,434,13.4,104,3.2,1174,36.3,3070,474.1,403,13.1
2017,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,646120,553.6,141680,21.9,66040,10.2,179930,27.8,571000,489.2,117770,20.6
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,31520,604,6340,20.1,3480,11,9140,29,28590,547.8,5420,19
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,90930,593.6,19790,21.8,5640,6.2,27860,30.6,80710,526.9,16660,20.6
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Referrals and Re-referrals,67170,587.3,14410,21.5,7200,10.7,19490,29,59650,521.5,12160,20.4
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,64850,664.9,15930,24.6,12880,19.9,16070,24.8,55690,571,12780,22.9
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,83220,654.4,19470,23.4,9920,11.9,24480,29.4,72140,567.3,15880,22
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,49190,376.9,9930,20.2,3380,6.9,16470,33.5,44590,341.7,8620,19.3
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,100620,522,16360,16.3,7920,7.9,21000,20.9,92250,478.5,14350,15.6
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,107120,559.7,27520,25.7,11810,11,31380,29.3,92050,480.9,21950,23.8
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,51500,476.7,11940,23.2,3810,7.4,14040,27.3,45330,419.6,9950,21.9
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,40680,595.6,6660,16.4,5010,12.3,5040,12.4,37360,547,5890,15.8
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,59940,481.6,9700,16.2,2920,4.9,15960,26.6,54900,441.1,8470,15.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,2257,1006.5,858,38,1139,50.5,519,23,1716,765.2,627,36.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Referrals and Re-referrals,5126,518.8,947,18.5,1214,23.7,1310,25.6,4759,481.7,828,17.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,1979,499.6,302,15.3,124,6.3,634,32,1852,467.5,275,14.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1269,635.5,127,10,c,c,355,28,1198,600,122,10.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2497,775.3,466,18.7,255,10.2,897,35.9,2254,699.8,389,17.3
